sample	strainID	genus	species	count
HN5-d9	HAMBI-2164	Cupriavidus	necator	3
HN5-d9	HAMBI-2443	Paracoccus	denitrificans	2
HN5-d9	HAMBI-2494	Paraburkholderia	kururiensis	1
HN5-d9	HAMBI-2659	Stenotrophomonas	maltophilia	1329
HN5-d9	HAMBI-2792	Moraxella	canis	4
HN5-d9	HAMBI-3031	Niabella	yanshanensis	0
HN5-d9	HAMBI-3237	Microvirga	lotononidis	0
HNPanc2-d13	HAMBI-0006	Pseudomonas	putida	1981
HNPanc2-d13	HAMBI-0097	Acinetobacter	lwoffii	14
HNPanc2-d13	HAMBI-0105	Agrobacterium	tumefaciens	906
HNPanc2-d13	HAMBI-0262	Brevundimonas	bullata	0
HNPanc2-d13	HAMBI-0403	Comamonas	testosteroni	7850
HNPanc2-d13	HAMBI-1279	Hafnia	alvei	108
HNPanc2-d13	HAMBI-1287	Citrobacter	koseri	4351
HNPanc2-d13	HAMBI-1292	Morganella	morganii	8783
HNPanc2-d13	HAMBI-1299	Kluyvera	intermedia	170
HNPanc2-d13	HAMBI-1842	Sphingobium	yanoikuyae	9
HNPanc2-d13	HAMBI-1896	Sphingobacterium	spiritivorum	80
HNPanc2-d13	HAMBI-1923	Myroides	odoratus	3396
HNPanc2-d13	HAMBI-1972	Aeromonas	caviae	5702
HNPanc2-d13	HAMBI-1977	Pseudomonas	chlororaphis	20677
HNPanc2-d13	HAMBI-1988	Chitinophaga	sancti	0
HNPanc2-d13	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc2-d13	HAMBI-2160	Bordetella	avium	23
HNPanc2-d13	HAMBI-2164	Cupriavidus	necator	0
HNPanc2-d13	HAMBI-2443	Paracoccus	denitrificans	1
HNPanc2-d13	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc2-d13	HAMBI-2659	Stenotrophomonas	maltophilia	8813
HNPanc2-d13	HAMBI-2792	Moraxella	canis	0
HNPanc2-d13	HAMBI-3031	Niabella	yanshanensis	0
HNPanc2-d13	HAMBI-3237	Microvirga	lotononidis	0
HNPanc2-d17	HAMBI-0006	Pseudomonas	putida	0
HNPanc2-d17	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc2-d17	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPanc2-d17	HAMBI-0262	Brevundimonas	bullata	0
HNPanc2-d17	HAMBI-0403	Comamonas	testosteroni	600
HNPanc2-d17	HAMBI-1279	Hafnia	alvei	0
HNPanc2-d17	HAMBI-1287	Citrobacter	koseri	328
HNPanc2-d17	HAMBI-1292	Morganella	morganii	5521
HNPanc2-d17	HAMBI-1299	Kluyvera	intermedia	0
HNPanc2-d17	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc2-d17	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPanc2-d17	HAMBI-1923	Myroides	odoratus	1138
HNPanc2-d17	HAMBI-1972	Aeromonas	caviae	539
HNPanc2-d17	HAMBI-1977	Pseudomonas	chlororaphis	3493
HNPanc2-d17	HAMBI-1988	Chitinophaga	sancti	0
HNPanc2-d17	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc2-d17	HAMBI-2160	Bordetella	avium	0
HNPanc2-d17	HAMBI-2164	Cupriavidus	necator	0
HNPanc2-d17	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc2-d17	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc2-d17	HAMBI-2659	Stenotrophomonas	maltophilia	2871
HNPanc2-d17	HAMBI-2792	Moraxella	canis	0
HNPanc2-d17	HAMBI-3031	Niabella	yanshanensis	0
HNPanc2-d17	HAMBI-3237	Microvirga	lotononidis	0
HNPanc2-d21	HAMBI-0006	Pseudomonas	putida	0
HNPanc2-d21	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc2-d21	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPanc2-d21	HAMBI-0262	Brevundimonas	bullata	0
HNPanc2-d21	HAMBI-0403	Comamonas	testosteroni	186
HNPanc2-d21	HAMBI-1279	Hafnia	alvei	6
HNPanc2-d21	HAMBI-1287	Citrobacter	koseri	567
HNPanc2-d21	HAMBI-1292	Morganella	morganii	18563
HNPanc2-d21	HAMBI-1299	Kluyvera	intermedia	0
HNPanc2-d21	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc2-d21	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPanc2-d21	HAMBI-1923	Myroides	odoratus	2882
HNPanc2-d21	HAMBI-1972	Aeromonas	caviae	203
HNPanc2-d21	HAMBI-1977	Pseudomonas	chlororaphis	9682
HNPanc2-d21	HAMBI-1988	Chitinophaga	sancti	0
HNPanc2-d21	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc2-d21	HAMBI-2160	Bordetella	avium	0
HNPanc2-d21	HAMBI-2164	Cupriavidus	necator	0
HNPanc2-d21	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc2-d21	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc2-d21	HAMBI-2659	Stenotrophomonas	maltophilia	4637
HNPanc2-d21	HAMBI-2792	Moraxella	canis	0
HNPanc2-d21	HAMBI-3031	Niabella	yanshanensis	0
HNPanc2-d21	HAMBI-3237	Microvirga	lotononidis	0
HNPanc2-d29	HAMBI-0006	Pseudomonas	putida	7
HNPanc2-d29	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc2-d29	HAMBI-0105	Agrobacterium	tumefaciens	19
HNPanc2-d29	HAMBI-0262	Brevundimonas	bullata	0
HNPanc2-d29	HAMBI-0403	Comamonas	testosteroni	398
HNPanc2-d29	HAMBI-1279	Hafnia	alvei	4
HNPanc2-d29	HAMBI-1287	Citrobacter	koseri	741
HNPanc2-d29	HAMBI-1292	Morganella	morganii	7270
HNPanc2-d29	HAMBI-1299	Kluyvera	intermedia	2
HNPanc2-d29	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc2-d29	HAMBI-1896	Sphingobacterium	spiritivorum	1
HNPanc2-d29	HAMBI-1923	Myroides	odoratus	200
HNPanc2-d29	HAMBI-1972	Aeromonas	caviae	693
HNPanc2-d29	HAMBI-1977	Pseudomonas	chlororaphis	10870
HNPanc2-d29	HAMBI-1988	Chitinophaga	sancti	0
HNPanc2-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc2-d29	HAMBI-2160	Bordetella	avium	1
HNPanc2-d29	HAMBI-2164	Cupriavidus	necator	0
HNPanc2-d29	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc2-d29	HAMBI-2494	Paraburkholderia	kururiensis	1
HNPanc2-d29	HAMBI-2659	Stenotrophomonas	maltophilia	3220
HNPanc2-d29	HAMBI-2792	Moraxella	canis	0
HNPanc2-d29	HAMBI-3031	Niabella	yanshanensis	0
HNPanc2-d29	HAMBI-3237	Microvirga	lotononidis	0
HNPanc2-d45	HAMBI-0006	Pseudomonas	putida	0
HNPanc2-d45	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc2-d45	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPanc2-d45	HAMBI-0262	Brevundimonas	bullata	0
HNPanc2-d45	HAMBI-0403	Comamonas	testosteroni	7920
HNPanc2-d45	HAMBI-1279	Hafnia	alvei	0
HNPanc2-d45	HAMBI-1287	Citrobacter	koseri	499
HNPanc2-d45	HAMBI-1292	Morganella	morganii	1702
HNPanc2-d45	HAMBI-1299	Kluyvera	intermedia	0
HNPanc2-d45	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc2-d45	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPanc2-d45	HAMBI-1923	Myroides	odoratus	3236
HNPanc2-d45	HAMBI-1972	Aeromonas	caviae	20096
HNPanc2-d45	HAMBI-1977	Pseudomonas	chlororaphis	7743
HNPanc2-d45	HAMBI-1988	Chitinophaga	sancti	0
HNPanc2-d45	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc2-d45	HAMBI-2160	Bordetella	avium	0
HNPanc2-d45	HAMBI-2164	Cupriavidus	necator	0
HNPanc2-d45	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc2-d45	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc2-d45	HAMBI-2659	Stenotrophomonas	maltophilia	4138
HNPanc2-d45	HAMBI-2792	Moraxella	canis	0
HNPanc2-d45	HAMBI-3031	Niabella	yanshanensis	0
HNPanc2-d45	HAMBI-3237	Microvirga	lotononidis	0
HNPanc2-d5	HAMBI-0006	Pseudomonas	putida	2634
HNPanc2-d5	HAMBI-0097	Acinetobacter	lwoffii	22
HNPanc2-d5	HAMBI-0105	Agrobacterium	tumefaciens	4154
HNPanc2-d5	HAMBI-0262	Brevundimonas	bullata	0
HNPanc2-d5	HAMBI-0403	Comamonas	testosteroni	1689
HNPanc2-d5	HAMBI-1279	Hafnia	alvei	269
HNPanc2-d5	HAMBI-1287	Citrobacter	koseri	489
HNPanc2-d5	HAMBI-1292	Morganella	morganii	574
HNPanc2-d5	HAMBI-1299	Kluyvera	intermedia	709
HNPanc2-d5	HAMBI-1842	Sphingobium	yanoikuyae	8
HNPanc2-d5	HAMBI-1896	Sphingobacterium	spiritivorum	1198
HNPanc2-d5	HAMBI-1923	Myroides	odoratus	3219
HNPanc2-d5	HAMBI-1972	Aeromonas	caviae	38
HNPanc2-d5	HAMBI-1977	Pseudomonas	chlororaphis	1483
HNPanc2-d5	HAMBI-1988	Chitinophaga	sancti	21
HNPanc2-d5	HAMBI-2159	Paraburkholderia	caryophylli	47
HNPanc2-d5	HAMBI-2160	Bordetella	avium	22
HNPanc2-d5	HAMBI-2164	Cupriavidus	necator	0
HNPanc2-d5	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc2-d5	HAMBI-2494	Paraburkholderia	kururiensis	6
HNPanc2-d5	HAMBI-2659	Stenotrophomonas	maltophilia	13356
HNPanc2-d5	HAMBI-2792	Moraxella	canis	0
HNPanc2-d5	HAMBI-3031	Niabella	yanshanensis	0
HNPanc2-d5	HAMBI-3237	Microvirga	lotononidis	0
HNPanc2-d61	HAMBI-0006	Pseudomonas	putida	0
HNPanc2-d61	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc2-d61	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPanc2-d61	HAMBI-0262	Brevundimonas	bullata	0
HNPanc2-d61	HAMBI-0403	Comamonas	testosteroni	3221
HNPanc2-d61	HAMBI-1279	Hafnia	alvei	1
HNPanc2-d61	HAMBI-1287	Citrobacter	koseri	375
HNPanc2-d61	HAMBI-1292	Morganella	morganii	573
HNPanc2-d61	HAMBI-1299	Kluyvera	intermedia	1
HNPanc2-d61	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc2-d61	HAMBI-1896	Sphingobacterium	spiritivorum	1
HNPanc2-d61	HAMBI-1923	Myroides	odoratus	3348
HNPanc2-d61	HAMBI-1972	Aeromonas	caviae	22607
HNPanc2-d61	HAMBI-1977	Pseudomonas	chlororaphis	6929
HNPanc2-d61	HAMBI-1988	Chitinophaga	sancti	1
HNPanc2-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc2-d61	HAMBI-2160	Bordetella	avium	0
HNPanc2-d61	HAMBI-2164	Cupriavidus	necator	0
HNPanc2-d61	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc2-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc2-d61	HAMBI-2659	Stenotrophomonas	maltophilia	4966
HNPanc2-d61	HAMBI-2792	Moraxella	canis	0
HNPanc2-d61	HAMBI-3031	Niabella	yanshanensis	0
HNPanc2-d61	HAMBI-3237	Microvirga	lotononidis	0
HNPanc2-d9	HAMBI-0006	Pseudomonas	putida	5899
HNPanc2-d9	HAMBI-0097	Acinetobacter	lwoffii	133
HNPanc2-d9	HAMBI-0105	Agrobacterium	tumefaciens	1314
HNPanc2-d9	HAMBI-0262	Brevundimonas	bullata	0
HNPanc2-d9	HAMBI-0403	Comamonas	testosteroni	2309
HNPanc2-d9	HAMBI-1279	Hafnia	alvei	130
HNPanc2-d9	HAMBI-1287	Citrobacter	koseri	1109
HNPanc2-d9	HAMBI-1292	Morganella	morganii	505
HNPanc2-d9	HAMBI-1299	Kluyvera	intermedia	918
HNPanc2-d9	HAMBI-1842	Sphingobium	yanoikuyae	69
HNPanc2-d9	HAMBI-1896	Sphingobacterium	spiritivorum	532
HNPanc2-d9	HAMBI-1923	Myroides	odoratus	2152
HNPanc2-d9	HAMBI-1972	Aeromonas	caviae	562
HNPanc2-d9	HAMBI-1977	Pseudomonas	chlororaphis	3697
HNPanc2-d9	HAMBI-1988	Chitinophaga	sancti	3
HNPanc2-d9	HAMBI-2159	Paraburkholderia	caryophylli	15
HNPanc2-d9	HAMBI-2160	Bordetella	avium	44
HNPanc2-d9	HAMBI-2164	Cupriavidus	necator	0
HNPanc2-d9	HAMBI-2443	Paracoccus	denitrificans	3
HNPanc2-d9	HAMBI-2494	Paraburkholderia	kururiensis	2
HNPanc2-d9	HAMBI-2659	Stenotrophomonas	maltophilia	6961
HNPanc2-d9	HAMBI-2792	Moraxella	canis	0
HNPanc2-d9	HAMBI-3031	Niabella	yanshanensis	0
HNPanc2-d9	HAMBI-3237	Microvirga	lotononidis	1
HNPanc3-d13	HAMBI-0006	Pseudomonas	putida	1814
HNPanc3-d13	HAMBI-0097	Acinetobacter	lwoffii	24
HNPanc3-d13	HAMBI-0105	Agrobacterium	tumefaciens	1580
HNPanc3-d13	HAMBI-0262	Brevundimonas	bullata	0
HNPanc3-d13	HAMBI-0403	Comamonas	testosteroni	10302
HNPanc3-d13	HAMBI-1279	Hafnia	alvei	205
HNPanc3-d13	HAMBI-1287	Citrobacter	koseri	6489
HNPanc3-d13	HAMBI-1292	Morganella	morganii	16716
HNPanc3-d13	HAMBI-1299	Kluyvera	intermedia	207
HNPanc3-d13	HAMBI-1842	Sphingobium	yanoikuyae	15
HNPanc3-d13	HAMBI-1896	Sphingobacterium	spiritivorum	148
HNPanc3-d13	HAMBI-1923	Myroides	odoratus	5981
HNPanc3-d13	HAMBI-1972	Aeromonas	caviae	8811
HNPanc3-d13	HAMBI-1977	Pseudomonas	chlororaphis	34688
HNPanc3-d13	HAMBI-1988	Chitinophaga	sancti	2
HNPanc3-d13	HAMBI-2159	Paraburkholderia	caryophylli	1
HNPanc3-d13	HAMBI-2160	Bordetella	avium	14
HNPanc3-d13	HAMBI-2164	Cupriavidus	necator	0
HNPanc3-d13	HAMBI-2443	Paracoccus	denitrificans	1
HNPanc3-d13	HAMBI-2494	Paraburkholderia	kururiensis	3
HNPanc3-d13	HAMBI-2659	Stenotrophomonas	maltophilia	16598
HNPanc3-d13	HAMBI-2792	Moraxella	canis	0
HNPanc3-d13	HAMBI-3031	Niabella	yanshanensis	0
HNPanc3-d13	HAMBI-3237	Microvirga	lotononidis	0
HNPanc3-d17	HAMBI-0006	Pseudomonas	putida	0
HNPanc3-d17	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc3-d17	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPanc3-d17	HAMBI-0262	Brevundimonas	bullata	0
HNPanc3-d17	HAMBI-0403	Comamonas	testosteroni	634
HNPanc3-d17	HAMBI-1279	Hafnia	alvei	0
HNPanc3-d17	HAMBI-1287	Citrobacter	koseri	387
HNPanc3-d17	HAMBI-1292	Morganella	morganii	7757
HNPanc3-d17	HAMBI-1299	Kluyvera	intermedia	0
HNPanc3-d17	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc3-d17	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPanc3-d17	HAMBI-1923	Myroides	odoratus	2241
HNPanc3-d17	HAMBI-1972	Aeromonas	caviae	521
HNPanc3-d17	HAMBI-1977	Pseudomonas	chlororaphis	4774
HNPanc3-d17	HAMBI-1988	Chitinophaga	sancti	0
HNPanc3-d17	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc3-d17	HAMBI-2160	Bordetella	avium	0
HNPanc3-d17	HAMBI-2164	Cupriavidus	necator	0
HNPanc3-d17	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc3-d17	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc3-d17	HAMBI-2659	Stenotrophomonas	maltophilia	3766
HNPanc3-d17	HAMBI-2792	Moraxella	canis	0
HNPanc3-d17	HAMBI-3031	Niabella	yanshanensis	0
HNPanc3-d17	HAMBI-3237	Microvirga	lotononidis	0
HNPanc3-d21	HAMBI-0006	Pseudomonas	putida	9
HNPanc3-d21	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc3-d21	HAMBI-0105	Agrobacterium	tumefaciens	5
HNPanc3-d21	HAMBI-0262	Brevundimonas	bullata	0
HNPanc3-d21	HAMBI-0403	Comamonas	testosteroni	687
HNPanc3-d21	HAMBI-1279	Hafnia	alvei	6
HNPanc3-d21	HAMBI-1287	Citrobacter	koseri	919
HNPanc3-d21	HAMBI-1292	Morganella	morganii	24131
HNPanc3-d21	HAMBI-1299	Kluyvera	intermedia	0
HNPanc3-d21	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc3-d21	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPanc3-d21	HAMBI-1923	Myroides	odoratus	2509
HNPanc3-d21	HAMBI-1972	Aeromonas	caviae	572
HNPanc3-d21	HAMBI-1977	Pseudomonas	chlororaphis	15281
HNPanc3-d21	HAMBI-1988	Chitinophaga	sancti	0
HNPanc3-d21	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc3-d21	HAMBI-2160	Bordetella	avium	0
HNPanc3-d21	HAMBI-2164	Cupriavidus	necator	0
HNPanc3-d21	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc3-d21	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc3-d21	HAMBI-2659	Stenotrophomonas	maltophilia	8551
HNPanc3-d21	HAMBI-2792	Moraxella	canis	0
HNPanc3-d21	HAMBI-3031	Niabella	yanshanensis	0
HNPanc3-d21	HAMBI-3237	Microvirga	lotononidis	0
HNPanc3-d29	HAMBI-0006	Pseudomonas	putida	36
HNPanc3-d29	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc3-d29	HAMBI-0105	Agrobacterium	tumefaciens	26
HNPanc3-d29	HAMBI-0262	Brevundimonas	bullata	0
HNPanc3-d29	HAMBI-0403	Comamonas	testosteroni	274
HNPanc3-d29	HAMBI-1279	Hafnia	alvei	11
HNPanc3-d29	HAMBI-1287	Citrobacter	koseri	548
HNPanc3-d29	HAMBI-1292	Morganella	morganii	8434
HNPanc3-d29	HAMBI-1299	Kluyvera	intermedia	2
HNPanc3-d29	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc3-d29	HAMBI-1896	Sphingobacterium	spiritivorum	1
HNPanc3-d29	HAMBI-1923	Myroides	odoratus	1252
HNPanc3-d29	HAMBI-1972	Aeromonas	caviae	431
HNPanc3-d29	HAMBI-1977	Pseudomonas	chlororaphis	6552
HNPanc3-d29	HAMBI-1988	Chitinophaga	sancti	0
HNPanc3-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc3-d29	HAMBI-2160	Bordetella	avium	0
HNPanc3-d29	HAMBI-2164	Cupriavidus	necator	0
HNPanc3-d29	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc3-d29	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc3-d29	HAMBI-2659	Stenotrophomonas	maltophilia	3308
HNPanc3-d29	HAMBI-2792	Moraxella	canis	0
HNPanc3-d29	HAMBI-3031	Niabella	yanshanensis	0
HNPanc3-d29	HAMBI-3237	Microvirga	lotononidis	0
HNPanc3-d45	HAMBI-0006	Pseudomonas	putida	0
HNPanc3-d45	HAMBI-0097	Acinetobacter	lwoffii	0
HNPanc3-d45	HAMBI-0105	Agrobacterium	tumefaciens	529
HNPanc3-d45	HAMBI-0262	Brevundimonas	bullata	0
HNPanc3-d45	HAMBI-0403	Comamonas	testosteroni	19728
HNPanc3-d45	HAMBI-1279	Hafnia	alvei	1
HNPanc3-d45	HAMBI-1287	Citrobacter	koseri	1648
HNPanc3-d45	HAMBI-1292	Morganella	morganii	10531
HNPanc3-d45	HAMBI-1299	Kluyvera	intermedia	0
HNPanc3-d45	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPanc3-d45	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPanc3-d45	HAMBI-1923	Myroides	odoratus	17438
HNPanc3-d45	HAMBI-1972	Aeromonas	caviae	45771
HNPanc3-d45	HAMBI-1977	Pseudomonas	chlororaphis	19314
HNPanc3-d45	HAMBI-1988	Chitinophaga	sancti	0
HNPanc3-d45	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc3-d45	HAMBI-2160	Bordetella	avium	0
HNPanc3-d45	HAMBI-2164	Cupriavidus	necator	0
HNPanc3-d45	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc3-d45	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc3-d45	HAMBI-2659	Stenotrophomonas	maltophilia	12607
HNPanc3-d45	HAMBI-2792	Moraxella	canis	0
HNPanc3-d45	HAMBI-3031	Niabella	yanshanensis	0
HNPanc3-d45	HAMBI-3237	Microvirga	lotononidis	0
HNPanc3-d5	HAMBI-0006	Pseudomonas	putida	2194
HNPanc3-d5	HAMBI-0097	Acinetobacter	lwoffii	22
HNPanc3-d5	HAMBI-0105	Agrobacterium	tumefaciens	4542
HNPanc3-d5	HAMBI-0262	Brevundimonas	bullata	0
HNPanc3-d5	HAMBI-0403	Comamonas	testosteroni	1037
HNPanc3-d5	HAMBI-1279	Hafnia	alvei	383
HNPanc3-d5	HAMBI-1287	Citrobacter	koseri	514
HNPanc3-d5	HAMBI-1292	Morganella	morganii	709
HNPanc3-d5	HAMBI-1299	Kluyvera	intermedia	867
HNPanc3-d5	HAMBI-1842	Sphingobium	yanoikuyae	21
HNPanc3-d5	HAMBI-1896	Sphingobacterium	spiritivorum	1339
HNPanc3-d5	HAMBI-1923	Myroides	odoratus	3831
HNPanc3-d5	HAMBI-1972	Aeromonas	caviae	23
HNPanc3-d5	HAMBI-1977	Pseudomonas	chlororaphis	1873
HNPanc3-d5	HAMBI-1988	Chitinophaga	sancti	28
HNPanc3-d5	HAMBI-2159	Paraburkholderia	caryophylli	61
HNPanc3-d5	HAMBI-2160	Bordetella	avium	26
HNPanc3-d5	HAMBI-2164	Cupriavidus	necator	0
HNPanc3-d5	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc3-d5	HAMBI-2494	Paraburkholderia	kururiensis	2
HNPanc3-d5	HAMBI-2659	Stenotrophomonas	maltophilia	14693
HNPanc3-d5	HAMBI-2792	Moraxella	canis	0
HNPanc3-d5	HAMBI-3031	Niabella	yanshanensis	1
HNPanc3-d5	HAMBI-3237	Microvirga	lotononidis	0
HNPanc3-d61	HAMBI-0006	Pseudomonas	putida	0
HNPanc3-d61	HAMBI-0097	Acinetobacter	lwoffii	1
HNPanc3-d61	HAMBI-0105	Agrobacterium	tumefaciens	4
HNPanc3-d61	HAMBI-0262	Brevundimonas	bullata	0
HNPanc3-d61	HAMBI-0403	Comamonas	testosteroni	3736
HNPanc3-d61	HAMBI-1279	Hafnia	alvei	0
HNPanc3-d61	HAMBI-1287	Citrobacter	koseri	64
HNPanc3-d61	HAMBI-1292	Morganella	morganii	864
HNPanc3-d61	HAMBI-1299	Kluyvera	intermedia	0
HNPanc3-d61	HAMBI-1842	Sphingobium	yanoikuyae	3
HNPanc3-d61	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPanc3-d61	HAMBI-1923	Myroides	odoratus	1165
HNPanc3-d61	HAMBI-1972	Aeromonas	caviae	14531
HNPanc3-d61	HAMBI-1977	Pseudomonas	chlororaphis	7896
HNPanc3-d61	HAMBI-1988	Chitinophaga	sancti	0
HNPanc3-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPanc3-d61	HAMBI-2160	Bordetella	avium	0
HNPanc3-d61	HAMBI-2164	Cupriavidus	necator	0
HNPanc3-d61	HAMBI-2443	Paracoccus	denitrificans	0
HNPanc3-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPanc3-d61	HAMBI-2659	Stenotrophomonas	maltophilia	4673
HNPanc3-d61	HAMBI-2792	Moraxella	canis	0
HNPanc3-d61	HAMBI-3031	Niabella	yanshanensis	0
HNPanc3-d61	HAMBI-3237	Microvirga	lotononidis	0
HNPanc3-d9	HAMBI-0006	Pseudomonas	putida	2203
HNPanc3-d9	HAMBI-0097	Acinetobacter	lwoffii	37
HNPanc3-d9	HAMBI-0105	Agrobacterium	tumefaciens	566
HNPanc3-d9	HAMBI-0262	Brevundimonas	bullata	0
HNPanc3-d9	HAMBI-0403	Comamonas	testosteroni	806
HNPanc3-d9	HAMBI-1279	Hafnia	alvei	51
HNPanc3-d9	HAMBI-1287	Citrobacter	koseri	384
HNPanc3-d9	HAMBI-1292	Morganella	morganii	239
HNPanc3-d9	HAMBI-1299	Kluyvera	intermedia	424
HNPanc3-d9	HAMBI-1842	Sphingobium	yanoikuyae	35
HNPanc3-d9	HAMBI-1896	Sphingobacterium	spiritivorum	249
HNPanc3-d9	HAMBI-1923	Myroides	odoratus	784
HNPanc3-d9	HAMBI-1972	Aeromonas	caviae	232
HNPanc3-d9	HAMBI-1977	Pseudomonas	chlororaphis	1517
HNPanc3-d9	HAMBI-1988	Chitinophaga	sancti	0
HNPanc3-d9	HAMBI-2159	Paraburkholderia	caryophylli	4
HNPanc3-d9	HAMBI-2160	Bordetella	avium	11
HNPanc3-d9	HAMBI-2164	Cupriavidus	necator	0
HNPanc3-d9	HAMBI-2443	Paracoccus	denitrificans	2
HNPanc3-d9	HAMBI-2494	Paraburkholderia	kururiensis	3
HNPanc3-d9	HAMBI-2659	Stenotrophomonas	maltophilia	2863
HNPanc3-d9	HAMBI-2792	Moraxella	canis	0
HNPanc3-d9	HAMBI-3031	Niabella	yanshanensis	0
HNPanc3-d9	HAMBI-3237	Microvirga	lotononidis	0
HNPanc4-d13	HAMBI-0006	Pseudomonas	putida	2367
HNPanc4-d13	HAMBI-0097	Acinetobacter	lwoffii	35
HNPanc4-d13	HAMBI-0105	Agrobacterium	tumefaciens	2174
HNPanc4-d13	HAMBI-0262	Brevundimonas	bullata	0
HNPanc4-d13	HAMBI-0403	Comamonas	testosteroni	9667
HNPanc4-d13	HAMBI-1279	Hafnia	alvei	226
HNPanc4-d13	HAMBI-1287	Citrobacter	koseri	7239
HNPanc4-d13	HAMBI-1292	Morganella	morganii	22673
HNPanc4-d13	HAMBI-1299	Kluyvera	intermedia	447
HNPanc4-d13	HAMBI-1842	Sphingobium	yanoikuyae	11
HNPanc4-d13	HAMBI-1896	Sphingobacterium	spiritivorum	185
HNPanc4-d13	HAMBI-1923	Myroides	odoratus	8460
HNPanc4-d13	HAMBI-1972	Aeromonas	caviae	8489
HNPanc4-d13	HAMBI-1977	Pseudomonas	chlororaphis	37608
HNPanc4-d13	HAMBI-1988	Chitinophaga	sancti	2
HNPanc4-d13	HAMBI-2159	Paraburkholderia	caryophylli	1
HNPanc4-d13	HAMBI-2160	Bordetella	avium	31
HNPanc4-d13	HAMBI-2164	Cupriavidus	necator	0
HNPanc4-d13	HAMBI-2443	Paracoccus	denitrificans	3
HNPanc4-d13	HAMBI-2494	Paraburkholderia	kururiensis	3
HNPanc4-d13	HAMBI-2659	Stenotrophomonas	maltophilia	20381
HNPanc4-d13	HAMBI-2792	Moraxella	canis	0
HNPanc4-d13	HAMBI-3031	Niabella	yanshanensis	0
HNPanc4-d13	HAMBI-3237	Microvirga	lotononidis	0
HNPanc4-d17	HAMBI-0006	Pseudomonas	putida	0
